"ID";"Name";"global_id";"IsNetObject";"OperatingCompany";"TypeObject";"AdmArea";"District";"Address";"PublicPhone";"SeatsCount";"SocialPrivileges";"Longitude_WGS84";"Latitude_WGS84";"geoData";"geodata_center";
"Код";"Наименование";"global_id";"Является сетевым";"Название управляющей компании";"Вид объекта";"Административный округ по адресу";"Район";"Адрес";"Контактный телефон";"Число посадочных мест";"Показатель социальных льгот";"Долгота в WGS-84";"Широта в WGS-84";"geoData";"geodata_center";
"00501395";"Кафе ВкусВилл";"2786397631";"нет";"";"кафе";"Северо-Западный административный округ";"район Щукино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, Щукинская улица, дом 3";"nested data";"10";"нет";"37.4807550000000160";"55.8085167726953560";"{coordinates=[37.480755, 55.808516773], type=Point}";"{coordinates=[37.480755, 55.808516773], type=Point}";
"00501399";"Siam thai kitchen (тфйская кухня)";"2786397633";"нет";"";"предприятие быстрого обслуживания";"Южный административный округ";"район Нагатино-Садовники";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, проспект Андропова, дом 22";"nested data";"0";"нет";"37.6617870000000000";"55.6826400000000000";"{coordinates=[37.661787, 55.68264], type=Point}";"{coordinates=[37.661787, 55.68264], type=Point}";
"00501403";"Правда кофе";"2786397634";"да";"ПРАВDА Кофе";"кафе";"Северный административный округ";"район Беговой";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, 3-я улица Ямского Поля, дом 13";"nested data";"0";"нет";"37.5799420000000000";"55.7822480000000000";"{coordinates=[37.579942, 55.782248], type=Point}";"{coordinates=[37.579942, 55.782248], type=Point}";
"00501405";"Шашлык";"2786397635";"нет";"";"предприятие быстрого обслуживания";"Юго-Восточный административный округ";"Рязанский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Паперника, дом 9";"nested data";"0";"нет";"37.7870840000000000";"55.7208590000000000";"{coordinates=[37.787084, 55.720859], type=Point}";"{coordinates=[37.787084, 55.720859], type=Point}";
"00501414";"БУРСА ИСКЕНДЕР";"2786397636";"нет";"";"предприятие быстрого обслуживания";"Южный административный округ";"район Нагатино-Садовники";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, проспект Андропова, дом 22";"nested data";"0";"нет";"37.6617870000000000";"55.6826400000000000";"{coordinates=[37.661787, 55.68264], type=Point}";"{coordinates=[37.661787, 55.68264], type=Point}";
"00501417";"Asia Express";"2786397637";"нет";"";"кафе";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Скандинавский бульвар, дом 19";"nested data";"20";"нет";"37.5101590000000000";"55.5561400000000000";"{coordinates=[37.510159, 55.55614], type=Point}";"{coordinates=[37.510159, 55.55614], type=Point}";
"00501426";"Rioba cafe";"2786397639";"нет";"";"кафетерий";"Западный административный округ";"район Ново-Переделкино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ново-Переделкино, квартал 2, дом 3, строение 1";"nested data";"12";"нет";"37.3874240000000000";"55.6200420000000000";"{coordinates=[37.387424, 55.620042], type=Point}";"{coordinates=[37.387424, 55.620042], type=Point}";
"00501435";"Братья Караваевы";"2786397640";"нет";"";"ресторан";"Северный административный округ";"Войковский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, Ленинградское шоссе, дом 16А, строение 2";"nested data";"0";"нет";"37.4987230000000000";"55.8215870000000000";"{coordinates=[37.498723, 55.821587], type=Point}";"{coordinates=[37.498723, 55.821587], type=Point}";
"00501448";"Cofix";"2786397641";"да";"Cofix";"кафетерий";"Южный административный округ";"Донской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, улица Шаболовка, дом 30/12";"nested data";"10";"нет";"37.6087799999999890";"55.7193887468001920";"{coordinates=[37.60878, 55.719388747], type=Point}";"{coordinates=[37.60878, 55.719388747], type=Point}";
"00501449";"Печем и жарим";"2786397644";"нет";"";"закусочная";"Юго-Восточный административный округ";"район Марьино";"город Москва, улица Перерва, дом 32";"nested data";"0";"нет";"37.7342230000000000";"55.6527737275795860";"{coordinates=[37.734223, 55.652773728], type=Point}";"{coordinates=[37.734223, 55.652773728], type=Point}";
"00501454";"Семейное Кафе Фритто-Пицца-Паста";"2786397645";"нет";"";"кафе";"Южный административный округ";"район Москворечье-Сабурово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Москворечье-Сабурово, улица Москворечье, дом 31, корпус 2";"nested data";"12";"нет";"37.6598185520411660";"55.6458397352535600";"{coordinates=[37.659818552, 55.645839735], type=Point}";"{coordinates=[37.659818552, 55.645839735], type=Point}";
"00501455";"Brunchy Brunch";"2786397647";"нет";"";"кафетерий";"Северный административный округ";"район Беговой";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, Ленинградский проспект, дом 29, корпус 4";"nested data";"32";"нет";"37.5604600000000000";"55.7851800000000000";"{coordinates=[37.56046, 55.78518], type=Point}";"{coordinates=[37.56046, 55.78518], type=Point}";
"00501456";"Cofix";"2786397648";"да";"Cofix";"кафетерий";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 31, строение 5";"nested data";"12";"нет";"37.6292320000000000";"55.7406130000000000";"{coordinates=[37.629232, 55.740613], type=Point}";"{coordinates=[37.629232, 55.740613], type=Point}";
"00501458";"Кафе";"2786397650";"нет";"";"кафе";"Северо-Восточный административный округ";"район Марфино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марфино, Ботаническая улица, дом 29А, корпус 3";"nested data";"40";"нет";"37.5937619999999910";"55.8338467800919960";"{coordinates=[37.593762, 55.83384678], type=Point}";"{coordinates=[37.593762, 55.83384678], type=Point}";
"00501465";"Буханка";"2786397652";"да";"Буханка";"кафе";"Юго-Западный административный округ";"район Черёмушки";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, улица Намёткина, дом 9";"nested data";"10";"нет";"37.5519950000000000";"55.6637200000000000";"{coordinates=[37.551995, 55.66372], type=Point}";"{coordinates=[37.551995, 55.66372], type=Point}";
"00501466";"PIMS";"2786397653";"нет";"";"кафетерий";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Киевское шоссе, 23-й километр, дом 1";"nested data";"0";"нет";"37.4222230000000000";"55.6235380000000000";"{coordinates=[37.422223, 55.623538], type=Point}";"{coordinates=[37.422223, 55.623538], type=Point}";
"00501468";"SeDelice Французская пекарня";"2786397655";"да";"SeDelice";"кафе";"Южный административный округ";"Донской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, улица Шаболовка, дом 30/12";"nested data";"40";"нет";"37.6086409999999990";"55.7191127467203270";"{coordinates=[37.608641, 55.719112747], type=Point}";"{coordinates=[37.608641, 55.719112747], type=Point}";
"00501481";"БАР «ЛИСА И ГУСЬ»";"2786397656";"нет";"";"бар";"Южный административный округ";"Донской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Ленинский проспект, дом 15";"nested data";"40";"нет";"37.6001279999999980";"55.7202827470589310";"{coordinates=[37.600128, 55.720282747], type=Point}";"{coordinates=[37.600128, 55.720282747], type=Point}";
"00501490";"Блины Мамины";"2786397657";"нет";"";"кафе";"Юго-Западный административный округ";"Ломоносовский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, Ленинский проспект, дом 95";"nested data";"2";"нет";"37.5264269999999980";"55.6743487337921650";"{coordinates=[37.526427, 55.674348734], type=Point}";"{coordinates=[37.526427, 55.674348734], type=Point}";
"00501493";"One price coffee";"2786397659";"да";"ONE PRICE COFFEE";"кафе";"Центральный административный округ";"район Замоскворечье";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большая Серпуховская улица, дом 17, строение 1";"nested data";"6";"нет";"37.6257900000000000";"55.7269380000000000";"{coordinates=[37.62579, 55.726938], type=Point}";"{coordinates=[37.62579, 55.726938], type=Point}";
"00501497";"Тайцы";"2786397660";"нет";"";"кафе";"Центральный административный округ";"Мещанский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Сретенка, дом 1";"nested data";"30";"нет";"37.6311930000000100";"55.7665877604878520";"{coordinates=[37.631193, 55.76658776], type=Point}";"{coordinates=[37.631193, 55.76658776], type=Point}";
"00501503";"FINCH COFFEE";"2786397661";"нет";"";"кафе";"Центральный административный округ";"район Замоскворечье";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большая Серпуховская улица, дом 5";"nested data";"15";"нет";"37.6258680000000000";"55.7289340000000000";"{coordinates=[37.625868, 55.728934], type=Point}";"{coordinates=[37.625868, 55.728934], type=Point}";
"00501550";"Буханка";"2786397662";"да";"Буханка";"кафетерий";"Южный административный округ";"район Москворечье-Сабурово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Москворечье-Сабурово, 1-й Котляковский переулок, дом 2А, корпус 3";"nested data";"4";"нет";"37.6298520000000000";"55.6499970000000000";"{coordinates=[37.629852, 55.649997], type=Point}";"{coordinates=[37.629852, 55.649997], type=Point}";
"00501557";"TER.MOS";"2786397663";"нет";"";"кафе";"Северо-Восточный административный округ";"Останкинский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, улица Годовикова, дом 11, корпус 2";"nested data";"15";"нет";"37.6260279999999980";"55.8109307733995410";"{coordinates=[37.626028, 55.810930773], type=Point}";"{coordinates=[37.626028, 55.810930773], type=Point}";
"00501590";"Караоке-бар АМОРЕТ";"2786397666";"нет";"";"бар";"Северо-Западный административный округ";"район Куркино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Куркино, Соколово-Мещерская улица, дом 29";"nested data";"19";"нет";"37.3848139999999920";"55.9049918009554150";"{coordinates=[37.384814, 55.904991801], type=Point}";"{coordinates=[37.384814, 55.904991801], type=Point}";
"00501592";"Togo";"2786397668";"нет";"";"кафе";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Скандинавский бульвар, дом 17";"nested data";"21";"нет";"37.5098240000000000";"55.5579590000000000";"{coordinates=[37.509824, 55.557959], type=Point}";"{coordinates=[37.509824, 55.557959], type=Point}";
"00501597";"Буфет «КулинаР»";"2786397669";"нет";"";"кафетерий";"Южный административный округ";"район Москворечье-Сабурово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Москворечье-Сабурово, 1-й Котляковский переулок, дом 2А, корпус 3";"nested data";"12";"нет";"37.6298520000000000";"55.6499970000000000";"{coordinates=[37.629852, 55.649997], type=Point}";"{coordinates=[37.629852, 55.649997], type=Point}";
"00501620";"Nota Chef";"2786397670";"нет";"";"магазин (отдел кулинарии)";"Юго-Западный административный округ";"Ломоносовский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Академика Пилюгина, дом 4";"nested data";"0";"нет";"37.5397960000000000";"55.6696100000000000";"{coordinates=[37.539796, 55.66961], type=Point}";"{coordinates=[37.539796, 55.66961], type=Point}";
"00501633";"Шаурма";"2786397672";"нет";"";"закусочная";"Юго-Восточный административный округ";"район Марьино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, Братиславская улица, дом 12";"nested data";"0";"нет";"37.7526990000000070";"55.6597637295910560";"{coordinates=[37.752699, 55.65976373], type=Point}";"{coordinates=[37.752699, 55.65976373], type=Point}";
"00501659";"Cofefest";"2786397673";"нет";"";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, улица 8 Марта, дом 1, строение 12";"nested data";"0";"нет";"37.5548500000000000";"55.8008990000000000";"{coordinates=[37.55485, 55.800899], type=Point}";"{coordinates=[37.55485, 55.800899], type=Point}";
"00501664";"69 Pints";"2786397674";"да";"69 Pints";"бар";"Западный административный округ";"район Филёвский Парк";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Филевский Парк, улица Барклая, дом 12";"nested data";"17";"нет";"37.4988040000000000";"55.7448037541633850";"{coordinates=[37.498804, 55.744803754], type=Point}";"{coordinates=[37.498804, 55.744803754], type=Point}";
"00501666";"Баффет";"2786397675";"нет";"";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, улица 8 Марта, дом 1, строение 12";"nested data";"48";"нет";"37.5548500000000000";"55.8008990000000000";"{coordinates=[37.55485, 55.800899], type=Point}";"{coordinates=[37.55485, 55.800899], type=Point}";
"00501673";"Правда кофе";"2786397677";"нет";"";"кафе";"Северный административный округ";"район Беговой";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, Ленинградский проспект, дом 4/2";"nested data";"0";"нет";"37.5820690000000000";"55.7788270000000000";"{coordinates=[37.582069, 55.778827], type=Point}";"{coordinates=[37.582069, 55.778827], type=Point}";
"00501679";"Шаурма";"2786397680";"нет";"";"закусочная";"Северный административный округ";"район Беговой";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, Ленинградский проспект, дом 4/2";"nested data";"0";"нет";"37.5820690000000000";"55.7788270000000000";"{coordinates=[37.582069, 55.778827], type=Point}";"{coordinates=[37.582069, 55.778827], type=Point}";
"00501665";"Ускюдар Донер";"2786397682";"нет";"";"кафе";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 31, строение 3";"nested data";"9";"нет";"37.6288190000000000";"55.7406640000000000";"{coordinates=[37.628819, 55.740664], type=Point}";"{coordinates=[37.628819, 55.740664], type=Point}";
"00501709";"Арзон фуд";"2786397683";"нет";"";"закусочная";"Северо-Западный административный округ";"район Щукино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Василевского, дом 17";"nested data";"0";"нет";"37.4629290000000030";"55.8086257727271400";"{coordinates=[37.462929, 55.808625773], type=Point}";"{coordinates=[37.462929, 55.808625773], type=Point}";
"00501712";"Brooms";"2786397685";"нет";"";"ресторан";"Северный административный округ";"Войковский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, улица Адмирала Макарова, земельный участок 41/1";"nested data";"0";"нет";"37.4872820000000000";"55.8380280000000000";"{coordinates=[37.487282, 55.838028], type=Point}";"{coordinates=[37.487282, 55.838028], type=Point}";
"00501738";"Дринкит";"2786397689";"нет";"";"кафетерий";"Северный административный округ";"Хорошёвский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, улица Викторенко, дом 9, строение 1";"nested data";"10";"нет";"37.5283160000000000";"55.7948160000000000";"{coordinates=[37.528316, 55.794816], type=Point}";"{coordinates=[37.528316, 55.794816], type=Point}";
"00501743";"French Bakery";"2786397691";"да";"French Bakery";"кафе";"Западный административный округ";"район Солнцево";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, Боровское шоссе, дом 2А, корпус 2";"nested data";"33";"нет";"37.4130830000000000";"55.6609550000000000";"{coordinates=[37.413083, 55.660955], type=Point}";"{coordinates=[37.413083, 55.660955], type=Point}";
"00501752";"33 ОБОРОТА";"2786397692";"нет";"";"кафе";"Западный административный округ";"район Солнцево";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, Боровское шоссе, дом 2, корпус 2";"nested data";"13";"нет";"37.4241730000000000";"55.6621090000000000";"{coordinates=[37.424173, 55.662109], type=Point}";"{coordinates=[37.424173, 55.662109], type=Point}";
"00501784";"Рыба в воде";"2786397694";"нет";"";"ресторан";"Центральный административный округ";"Пресненский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Малая Грузинская улица, дом 38";"nested data";"25";"нет";"37.5727991700671210";"55.7684129337603450";"{coordinates=[37.57279917, 55.768412934], type=Point}";"{coordinates=[37.57279917, 55.768412934], type=Point}";
"00501787";"Китайская Кухня";"2786397695";"нет";"";"кафе";"Юго-Западный административный округ";"Ломоносовский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Кравченко, дом 24/35";"nested data";"34";"нет";"37.5135870000000080";"55.6800167354262640";"{coordinates=[37.513587, 55.680016735], type=Point}";"{coordinates=[37.513587, 55.680016735], type=Point}";
"00501796";"Салатница";"2786397697";"нет";"";"кафе";"Центральный административный округ";"Басманный район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Большая Почтовая улица, дом 32";"nested data";"25";"нет";"37.7001630000000000";"55.7799800000000000";"{coordinates=[37.700163, 55.77998], type=Point}";"{coordinates=[37.700163, 55.77998], type=Point}";
"00501802";"Хлеболюбы";"2786397698";"нет";"";"предприятие быстрого обслуживания";"Восточный административный округ";"район Преображенское";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Краснобогатырская улица, дом 90, строение 2";"nested data";"4";"нет";"37.7119000423548630";"55.8005393648241470";"{coordinates=[37.711900042, 55.800539365], type=Point}";"{coordinates=[37.711900042, 55.800539365], type=Point}";
"00500659";"Сыроварня";"2786397703";"да";"Сыроварня";"ресторан";"Северо-Западный административный округ";"район Покровское-Стрешнево";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, Небесный бульвар, дом 1, корпус 1";"nested data";"127";"нет";"37.4262300000000000";"55.8194060000000000";"{coordinates=[37.42623, 55.819406], type=Point}";"{coordinates=[37.42623, 55.819406], type=Point}";
"00501828";"Чайхана";"2786397705";"нет";"";"кафе";"Северо-Восточный административный округ";"район Бибирево";"город Москва, Алтуфьевское шоссе, дом 84";"nested data";"10";"нет";"37.5881687334175750";"55.8960260780443220";"{coordinates=[37.588168733, 55.896026078], type=Point}";"{coordinates=[37.588168733, 55.896026078], type=Point}";
"00501868";"Буханка";"2786397707";"да";"Буханка";"кафетерий";"Юго-Западный административный округ";"Обручевский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Обручевский, Ленинский проспект, дом 111, корпус 1";"nested data";"10";"нет";"37.5093767122313010";"55.6613764311779920";"{coordinates=[37.509376712, 55.661376431], type=Point}";"{coordinates=[37.509376712, 55.661376431], type=Point}";
"00501877";"Ресторан Юй Хай Лоу";"2786397708";"нет";"";"ресторан";"Юго-Западный административный округ";"Гагаринский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, Ленинский проспект, дом 75А";"nested data";"40";"нет";"37.5442151092793000";"55.6861701162358070";"{coordinates=[37.544215109, 55.686170116], type=Point}";"{coordinates=[37.544215109, 55.686170116], type=Point}";
"00501919";"Арабеска";"2786397711";"нет";"";"кафе";"Восточный административный округ";"район Соколиная Гора";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 32/7";"nested data";"19";"нет";"37.7303251401795660";"55.7820182317652280";"{coordinates=[37.73032514, 55.782018232], type=Point}";"{coordinates=[37.73032514, 55.782018232], type=Point}";
"00501923";"Караоке - Бар Gallery Lounge";"2786397715";"нет";"";"бар";"Восточный административный округ";"район Северное Измайлово";"город Москва, Сиреневый бульвар, дом 23А";"nested data";"45";"нет";"37.7934535553756920";"55.8032117916725670";"{coordinates=[37.793453555, 55.803211792], type=Point}";"{coordinates=[37.793453555, 55.803211792], type=Point}";
"00501926";"Вахтанг грузинский вкус";"2786397717";"нет";"";"предприятие быстрого обслуживания";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Киевское шоссе, 23-й километр, дом 1";"nested data";"6";"нет";"37.4222230000000000";"55.6235380000000000";"{coordinates=[37.422223, 55.623538], type=Point}";"{coordinates=[37.422223, 55.623538], type=Point}";
"00501936";"Шоколадная мята";"2786397720";"нет";"";"предприятие быстрого обслуживания";"Южный административный округ";"район Орехово-Борисово Южное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Южное, Гурьевский проезд, дом 21, корпус 1";"nested data";"0";"нет";"37.7525270000000000";"55.6067460000000000";"{coordinates=[37.752527, 55.606746], type=Point}";"{coordinates=[37.752527, 55.606746], type=Point}";
"00501939";"Ресторан «Райский сад»";"2786397723";"нет";"";"ресторан";"Южный административный округ";"район Москворечье-Сабурово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Москворечье-Сабурово, Каширское шоссе, дом 51, корпус 3";"nested data";"42";"нет";"37.6907220000000000";"55.6404620000000000";"{coordinates=[37.690722, 55.640462], type=Point}";"{coordinates=[37.690722, 55.640462], type=Point}";
"00501947";"Surf Coffee X Salaris";"2786397724";"нет";"";"кафетерий";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Киевское шоссе, 23-й километр, дом 1";"nested data";"6";"нет";"37.4222230000000000";"55.6235380000000000";"{coordinates=[37.422223, 55.623538], type=Point}";"{coordinates=[37.422223, 55.623538], type=Point}";
"00501953";"Quidi";"2786397725";"нет";"";"кафе";"Центральный административный округ";"Пресненский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Малая Бронная улица, дом 20, строение 1";"nested data";"25";"нет";"37.5955332315196320";"55.7624943780288620";"{coordinates=[37.595533232, 55.762494378], type=Point}";"{coordinates=[37.595533232, 55.762494378], type=Point}";
"00501972";"Выпечка";"2786397726";"нет";"";"предприятие быстрого обслуживания";"Восточный административный округ";"район Перово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 1А";"nested data";"0";"нет";"37.7666013958258450";"55.7481002233488570";"{coordinates=[37.766601396, 55.748100223], type=Point}";"{coordinates=[37.766601396, 55.748100223], type=Point}";
"00501980";"Кофе Булочки Любовь";"2786397727";"нет";"";"кафетерий";"Юго-Западный административный округ";"Ломоносовский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, Ленинский проспект, дом 90";"nested data";"0";"нет";"37.5249129999999980";"55.6749427339633770";"{coordinates=[37.524913, 55.674942734], type=Point}";"{coordinates=[37.524913, 55.674942734], type=Point}";
"00501983";"Грузинский двор";"2786397728";"нет";"";"кафе";"Северный административный округ";"район Сокол";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокол, улица Врубеля, дом 13, строение 2";"nested data";"25";"нет";"37.4977998455701000";"55.8037084399155600";"{coordinates=[37.497799846, 55.80370844], type=Point}";"{coordinates=[37.497799846, 55.80370844], type=Point}";
"00501985";"Энтомириум";"2786397730";"нет";"";"кафе";"Восточный административный округ";"район Перово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 1";"nested data";"10";"нет";"37.7774589323379790";"55.7611408587896090";"{coordinates=[37.777458932, 55.761140859], type=Point}";"{coordinates=[37.777458932, 55.761140859], type=Point}";
"00501997";"Cofix";"2786397731";"да";"Cofix";"кафетерий";"Восточный административный округ";"район Соколиная Гора";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 3";"nested data";"3";"нет";"37.7233659144922980";"55.7826229869354650";"{coordinates=[37.723365914, 55.782622987], type=Point}";"{coordinates=[37.723365914, 55.782622987], type=Point}";
"00502002";"Gusto italiano";"2786397733";"нет";"";"предприятие быстрого обслуживания";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Киевское шоссе, 23-й километр, дом 1";"nested data";"0";"нет";"37.4222230000000000";"55.6235380000000000";"{coordinates=[37.422223, 55.623538], type=Point}";"{coordinates=[37.422223, 55.623538], type=Point}";
"00502045";"КОФЕЙНЯ";"2786397739";"нет";"";"кафетерий";"Северо-Восточный административный округ";"Бабушкинский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, Енисейская улица, дом 19";"nested data";"6";"нет";"37.6625358892776420";"55.8687293000674220";"{coordinates=[37.662535889, 55.8687293], type=Point}";"{coordinates=[37.662535889, 55.8687293], type=Point}";
"00502053";"Рис и соя";"2786397741";"нет";"";"бар";"Юго-Восточный административный округ";"район Текстильщики";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, улица Артюхиной, дом 14/8, строение 1";"nested data";"0";"нет";"37.7377410000000001";"55.6990220000000000";"{coordinates=[37.737741, 55.699022], type=Point}";"{coordinates=[37.737741, 55.699022], type=Point}";
"00502061";"Planov More";"2786397742";"нет";"";"кафе";"Центральный административный округ";"Таганский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Таганская улица, дом 40, строение 2";"nested data";"8";"нет";"37.6672473149457900";"55.7386998275308230";"{coordinates=[37.667247315, 55.738699828], type=Point}";"{coordinates=[37.667247315, 55.738699828], type=Point}";
"00502064";"Кофе с собой";"2786397743";"нет";"";"предприятие быстрого обслуживания";"Зеленоградский административный округ";"район Силино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Силино, город Зеленоград, улица Панфилова, дом 28Б, строение 1";"nested data";"0";"нет";"37.1704198021415950";"55.9836150666122950";"{coordinates=[37.170419802, 55.983615067], type=Point}";"{coordinates=[37.170419802, 55.983615067], type=Point}";
"00502065";"СOFFEE POINT";"2786397744";"нет";"";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, Ленинградский проспект, дом 72, корпус 1";"nested data";"0";"нет";"37.5206390000000000";"55.8059510000000000";"{coordinates=[37.520639, 55.805951], type=Point}";"{coordinates=[37.520639, 55.805951], type=Point}";
"00502070";"СOFFEE POINT";"2786397746";"нет";"";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, Ленинградский проспект, дом 72, корпус 4";"nested data";"0";"нет";"37.5200930000000000";"55.8053620000000000";"{coordinates=[37.520093, 55.805362], type=Point}";"{coordinates=[37.520093, 55.805362], type=Point}";
"00502081";"Пекарня выпечка";"2786397747";"нет";"";"кафе";"Северо-Западный административный округ";"район Щукино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Василевского, дом 17";"nested data";"0";"нет";"37.4618255364711600";"55.8087636292830710";"{coordinates=[37.461825536, 55.808763629], type=Point}";"{coordinates=[37.461825536, 55.808763629], type=Point}";
"00502096";"Самса KG";"2786397748";"нет";"";"предприятие быстрого обслуживания";"Юго-Восточный административный округ";"район Люблино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, Краснодарская улица, дом 47";"nested data";"10";"нет";"37.7647564076093400";"55.6777937382538400";"{coordinates=[37.764756408, 55.677793738], type=Point}";"{coordinates=[37.764756408, 55.677793738], type=Point}";
"00502104";"Hoopsy";"2786397751";"нет";"";"магазин (отдел кулинарии)";"Южный административный округ";"Даниловский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, улица Родченко, дом 2";"nested data";"0";"нет";"37.6307330000000000";"55.6987670000000000";"{coordinates=[37.630733, 55.698767], type=Point}";"{coordinates=[37.630733, 55.698767], type=Point}";
"00502109";"Проторт";"2786397754";"нет";"";"магазин (отдел кулинарии)";"Юго-Восточный административный округ";"Нижегородский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, Рязанский проспект, дом 3Б";"nested data";"0";"нет";"37.7315100000000000";"55.7322260000000000";"{coordinates=[37.73151, 55.732226], type=Point}";"{coordinates=[37.73151, 55.732226], type=Point}";
"00502110";"Магазин Милти";"2786397756";"нет";"";"магазин (отдел кулинарии)";"Юго-Восточный административный округ";"Нижегородский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, Рязанский проспект, дом 3Б";"nested data";"0";"нет";"37.7315100000000000";"55.7322260000000000";"{coordinates=[37.73151, 55.732226], type=Point}";"{coordinates=[37.73151, 55.732226], type=Point}";
